Student ID,student_name,gender,grade,school_name,reading_score,math_score
2197,Tristan King,M,9th,Huang High School,71,57
21369,Tristan Stuart,M,11th,Bailey High School,88,59
5732,Tristan Vega,M,11th,Figueroa High School,70,86
25841,Tristan Wilson,M,11th,Wright High School,95,91
34870,Troy Allen,M,12th,Ford High School,71,78
5621,Troy Anderson,M,9th,Figueroa High School,94,70
22326,Troy Barry,M,12th,Bailey High School,68,57
4164,Troy Butler,M,9th,Figueroa High School,66,78
17669,Troy Camacho MD,M,9th,Cabrera High School,74,96
34560,Troy Duke,M,11th,Johnson High School,76,75
38063,Troy Foster MD,M,9th,Thomas High School,76,70
35502,Troy Garcia,M,10th,Ford High School,74,77
9256,Troy Gibson,M,10th,Hernandez High School,90,99
22613,Troy Griffith,M,11th,Bailey High School,83,91
27690,Troy Harrison,M,10th,Rodriguez High School,99,97
3880,Troy Hernandez,M,10th,Figueroa High School,92,90
31447,Troy Hernandez,M,9th,Johnson High School,88,67
11254,Troy Hill,M,10th,Hernandez High School,76,90
27986,Troy Hooper,M,10th,Rodriguez High School,64,62
6115,Troy Hudson,M,11th,Shelton High School,89,69
22850,Troy Jackson,M,11th,Holden High School,80,90
33837,Troy Kennedy,M,9th,Johnson High School,77,89
32674,Troy Marsh,M,10th,Johnson High School,88,84
29127,Troy Mccall,M,12th,Rodriguez High School,68,59
32868,Troy Monroe,M,10th,Johnson High School,76,99
30346,Troy Moore,M,9th,Johnson High School,68,56
22559,Troy Morgan,M,9th,Bailey High School,76,83
28060,Troy Murray,M,10th,Rodriguez High School,85,77
125,Troy Nelson,M,11th,Huang High School,79,63
23217,Troy Oneill,M,9th,Holden High School,98,92
28956,Troy Ramirez,M,10th,Rodriguez High School,75,81
34929,Troy Santiago,M,12th,Ford High School,85,59
36387,Troy Savage,M,11th,Ford High School,68,70
21294,Troy Scott,M,9th,Bailey High School,69,93
11188,Troy Summers,M,9th,Hernandez High School,68,83
33881,Troy Townsend,M,9th,Johnson High School,70,64
32789,Troy Walker,M,11th,Johnson High School,69,78
13673,Troy Wall,M,11th,Griffin High School,71,88
17476,Troy Wall,M,10th,Cabrera High School,99,97
19508,Troy Waller,M,12th,Bailey High School,63,90
922,Troy Williams,M,9th,Huang High School,85,56
31375,Tyler Adkins,M,10th,Johnson High School,65,56
4538,Tyler Alvarez,M,11th,Figueroa High School,67,79
22993,Tyler Anderson,M,9th,Holden High School,69,83
32035,Tyler Austin,M,9th,Johnson High School,74,93
10912,Tyler Bailey,M,10th,Hernandez High School,66,66
18921,Tyler Ball,M,12th,Bailey High School,79,98
34464,Tyler Bell,M,12th,Johnson High School,87,82
34230,Tyler Braun,M,11th,Johnson High School,69,99
2391,Tyler Brennan,M,12th,Huang High School,69,68
5320,Tyler Brown,M,12th,Figueroa High School,68,97
7036,Tyler Burnett,M,11th,Shelton High School,91,81
11048,Tyler Bush,M,9th,Hernandez High School,82,99
16230,Tyler Butler,M,11th,Cabrera High School,71,84
30540,Tyler Calhoun,M,11th,Johnson High School,93,61
30690,Tyler Campos,M,10th,Johnson High School,74,97
29268,Tyler Cantu,M,9th,Rodriguez High School,77,75
1320,Tyler Collins,M,12th,Huang High School,68,78
17389,Tyler Costa,M,11th,Cabrera High School,72,73
9827,Tyler Delgado,M,10th,Hernandez High School,94,60
25372,Tyler Delgado,M,11th,Wright High School,73,72
18422,Tyler Diaz,M,10th,Bailey High School,87,61
13077,Tyler Duncan,M,9th,Griffin High School,90,84
29289,Tyler Ellison,M,12th,Rodriguez High School,84,74
11184,Tyler Flowers,M,9th,Hernandez High School,65,82
7758,Tyler Franklin,M,11th,Hernandez High School,84,72
3119,Tyler Freeman,M,9th,Figueroa High School,92,65
3228,Tyler Frye,M,9th,Figueroa High School,68,73
29014,Tyler Gallagher,M,11th,Rodriguez High School,83,59
8636,Tyler Galloway,M,11th,Hernandez High School,96,93
31871,Tyler Gamble,M,10th,Johnson High School,83,94
28583,Tyler Gonzales,M,12th,Rodriguez High School,90,71
18137,Tyler Gonzalez,M,9th,Bailey High School,87,92
29376,Tyler Gonzalez,M,9th,Rodriguez High School,75,71
1941,Tyler Griffin,M,9th,Huang High School,80,69
19216,Tyler Harper,M,9th,Bailey High School,76,87
27865,Tyler Harris,M,12th,Rodriguez High School,76,55
5406,Tyler Harrison,M,10th,Figueroa High School,97,94
10332,Tyler Hernandez,M,10th,Hernandez High School,64,56
9281,Tyler Herrera,M,11th,Hernandez High School,96,84
31572,Tyler Hogan,M,12th,Johnson High School,93,93
20945,Tyler Huang,M,11th,Bailey High School,93,99
35137,Tyler Hudson,M,10th,Ford High School,68,97
3566,Tyler Hunt,M,12th,Figueroa High School,83,57
31953,Tyler Hutchinson,M,11th,Johnson High School,94,81
11056,Tyler Jones,M,12th,Hernandez High School,65,90
15738,Tyler Jones,M,10th,Wilson High School,96,81
29583,Tyler Jones,M,10th,Rodriguez High School,82,70
29587,Tyler Jones,M,9th,Rodriguez High School,95,57
6718,Tyler Jordan,M,9th,Shelton High School,72,68
28197,Tyler Keller,M,10th,Rodriguez High School,66,57
25386,Tyler Kennedy,M,9th,Wright High School,88,86
23798,Tyler Kim,M,9th,Pena High School,76,73
37248,Tyler Kim,M,9th,Ford High School,82,64
30667,Tyler King,M,10th,Johnson High School,84,89
36062,Tyler Knight,M,11th,Ford High School,67,98
32062,Tyler Lamb,M,10th,Johnson High School,71,66
20628,Tyler Lambert,M,11th,Bailey High School,70,89
20174,Tyler Lawrence,M,10th,Bailey High School,70,74
25140,Tyler Lawson,M,9th,Wright High School,71,84
5919,Tyler Lee,M,12th,Shelton High School,82,77
8348,Tyler Li,M,9th,Hernandez High School,82,69
32786,Tyler Luna,M,11th,Johnson High School,97,80
35789,Tyler Mahoney,M,11th,Ford High School,75,59
17240,Tyler Malone,M,12th,Cabrera High School,94,75
36885,Tyler Mcdaniel,M,12th,Ford High School,71,61
2871,Tyler Miranda,M,11th,Huang High School,92,86
28118,Tyler Mora,M,9th,Rodriguez High School,88,99
5011,Tyler Nelson,M,9th,Figueroa High School,73,84
4200,Tyler Nguyen,M,11th,Figueroa High School,87,81
28067,Tyler Norton,M,10th,Rodriguez High School,73,76
14082,Tyler Nunez,M,11th,Wilson High School,92,96
4209,Tyler Ortiz,M,9th,Figueroa High School,71,55
34314,Tyler Park,M,9th,Johnson High School,91,62
364,Tyler Parker,M,11th,Huang High School,88,56
13640,Tyler Perry,M,10th,Griffin High School,96,85
14064,Tyler Phillips,M,12th,Wilson High School,81,84
11261,Tyler Preston,M,11th,Hernandez High School,83,57
27169,Tyler Quinn,M,10th,Rodriguez High School,69,92
23200,Tyler Randall Jr.,M,9th,Holden High School,98,71
27130,Tyler Ruiz,M,12th,Rodriguez High School,80,92
13715,Tyler Russo,M,9th,Griffin High School,93,80
33471,Tyler Sanchez,M,10th,Johnson High School,75,65
10323,Tyler Schultz,M,9th,Hernandez High School,81,94
1541,Tyler Scott,M,11th,Huang High School,88,96
36456,Tyler Scott,M,11th,Ford High School,66,81
32761,Tyler Serrano,M,12th,Johnson High School,87,78
18099,Tyler Silva,M,12th,Bailey High School,70,55
13723,Tyler Smith,M,9th,Griffin High School,89,95
22822,Tyler Smith,M,9th,Bailey High School,75,88
28226,Tyler Stephens,M,12th,Rodriguez High School,82,63
6644,Tyler Suarez,M,9th,Shelton High School,93,86
33210,Tyler Torres,M,9th,Johnson High School,75,81
33167,Tyler Vargas,M,12th,Johnson High School,95,62
7240,Tyler Wallace,M,9th,Shelton High School,92,69
10518,Tyler Ware,M,10th,Hernandez High School,83,89
10905,Tyler Wilkerson,M,10th,Hernandez High School,88,57
35561,Tyler Wilkinson,M,11th,Ford High School,65,91
29248,Tyler Williams,M,10th,Rodriguez High School,95,55
37268,Tyler Williams,M,11th,Ford High School,74,59
4391,Tyler Wilson,M,12th,Figueroa High School,78,74
5748,Tyler Wilson,M,12th,Figueroa High School,68,78
9863,Tyler Wilson,M,9th,Hernandez High School,95,82
16631,Tyler Wilson,M,11th,Cabrera High School,85,72
36608,Tyler Wilson,M,10th,Ford High School,92,97
9603,Tyler Wright,M,9th,Hernandez High School,75,56
2312,Tyrone Benson,M,10th,Huang High School,92,67
14435,Tyrone Clark III,M,12th,Wilson High School,73,86
23355,Tyrone Davis,M,9th,Pena High School,86,83
29508,Tyrone Gomez,M,10th,Rodriguez High School,72,93
33388,Tyrone Harrison,M,11th,Johnson High School,86,93
27027,Tyrone Hudson,M,12th,Rodriguez High School,69,89
36064,Tyrone Ibarra,M,9th,Ford High School,87,61
33412,Tyrone Johnston,M,12th,Johnson High School,87,55
552,Tyrone Lawson,M,10th,Huang High School,73,87
10627,Tyrone Murphy,M,9th,Hernandez High School,79,95
8237,Tyrone Porter,M,11th,Hernandez High School,74,99
29934,Tyrone Smith,M,12th,Rodriguez High School,74,91
27529,Tyrone Tucker,M,10th,Rodriguez High School,65,84
6027,Valerie Allen,F,11th,Shelton High School,82,89
19099,Valerie Austin,F,10th,Bailey High School,82,85
4599,Valerie Barnett,F,11th,Figueroa High School,67,94
5087,Valerie Benson,F,9th,Figueroa High School,64,76
34454,Valerie Brown,F,12th,Johnson High School,65,60
29084,Valerie Carr,F,9th,Rodriguez High School,92,79
16309,Valerie Castillo,F,11th,Cabrera High School,79,89
6725,Valerie Chapman,F,11th,Shelton High School,77,83
28655,Valerie Chung,F,11th,Rodriguez High School,67,97
21156,Valerie Clark,F,12th,Bailey High School,90,69
20283,Valerie Curtis,F,12th,Bailey High School,79,70
6678,Valerie Daniels,F,9th,Shelton High School,86,80
37647,Valerie Day,F,9th,Thomas High School,92,70
25501,Valerie Eaton,F,9th,Wright High School,97,83
30323,Valerie Fisher,F,11th,Johnson High School,79,86
25795,Valerie Ford,F,9th,Wright High School,81,97
8517,Valerie Frank,F,12th,Hernandez High School,92,61
2408,Valerie Garcia,F,12th,Huang High School,93,96
24868,Valerie Guerrero,F,12th,Wright High School,79,76
17539,Valerie Hawkins,F,11th,Cabrera High School,91,93
13806,Valerie Hayes,F,12th,Wilson High School,71,92
21032,Valerie Hill,F,11th,Bailey High School,99,75
5412,Valerie Jacobs,F,10th,Figueroa High School,63,77
30622,Valerie Johnson,F,9th,Johnson High School,89,71
29264,Valerie Jones,F,11th,Rodriguez High School,91,57
11484,Valerie Jordan,F,12th,Hernandez High School,67,55
37824,Valerie Joseph DVM,F,9th,Thomas High School,99,93
38087,Valerie Krueger DDS,F,9th,Thomas High School,81,88
26873,Valerie Martinez,F,10th,Rodriguez High School,84,55
17980,Valerie May,F,9th,Bailey High School,65,81
28761,Valerie Mccormick MD,F,9th,Rodriguez High School,67,83
27892,Valerie Morrison,F,9th,Rodriguez High School,63,65
21458,Valerie Obrien,F,9th,Bailey High School,83,55
6677,Valerie Pena,F,10th,Shelton High School,81,70
35173,Valerie Pollard,F,11th,Ford High School,77,92
2100,Valerie Ray,F,12th,Huang High School,99,55
34153,Valerie Reyes,F,9th,Johnson High School,98,74
35255,Valerie Riley,F,10th,Ford High School,88,87
11343,Valerie Ryan,F,10th,Hernandez High School,78,92
3354,Valerie Scott,F,10th,Figueroa High School,68,63
28230,Valerie Scott,F,9th,Rodriguez High School,69,67
28069,Valerie Sharp,F,12th,Rodriguez High School,95,57
10101,Valerie Sherman,F,11th,Hernandez High School,79,81
5388,Valerie Stone,F,10th,Figueroa High School,65,81
4255,Valerie Thomas DDS,F,9th,Figueroa High School,91,96
549,Valerie Thompson,F,9th,Huang High School,97,94
13102,Valerie Torres,F,11th,Griffin High School,94,75
9723,Valerie Trevino,F,9th,Hernandez High School,89,89
1980,Valerie Turner,F,9th,Huang High School,95,57
23879,Valerie Vazquez,F,10th,Pena High School,98,72
9812,Valerie Walker,F,10th,Hernandez High School,97,72
23017,Valerie Walker,F,11th,Holden High School,72,85
2685,Valerie Warren,F,11th,Huang High School,80,84
14181,Valerie Watson,F,12th,Wilson High School,97,74
15102,Valerie Weber,F,12th,Wilson High School,96,73
36556,Valerie Weber,F,11th,Ford High School,99,55
3873,Valerie Willis,F,9th,Figueroa High School,89,70
38197,Valerie Woods,F,11th,Thomas High School,85,79
35818,Valerie Wright,F,10th,Ford High School,78,84
29764,Valerie Young,F,12th,Rodriguez High School,65,59
34996,Vanessa Allen,F,9th,Ford High School,87,71
35093,Vanessa Brooks,F,10th,Ford High School,67,70
3383,Vanessa Brown,F,9th,Figueroa High School,75,97
31363,Vanessa Brown,F,9th,Johnson High School,69,60
12011,Vanessa Burnett,F,9th,Hernandez High School,88,87
38871,Vanessa Burton,F,9th,Thomas High School,84,87
5842,Vanessa Byrd,F,10th,Figueroa High School,67,75
24008,Vanessa Carr,F,10th,Pena High School,94,79
31825,Vanessa Case,F,10th,Johnson High School,68,76
4613,Vanessa Casey,F,12th,Figueroa High School,82,93
9326,Vanessa Chandler,F,9th,Hernandez High School,76,82
27221,Vanessa Christensen,F,10th,Rodriguez High School,80,66
19506,Vanessa Clark,F,12th,Bailey High School,64,98
2780,Vanessa Daugherty,F,9th,Huang High School,83,70
22395,Vanessa English,F,12th,Bailey High School,63,86
37944,Vanessa Figueroa,F,12th,Thomas High School,81,92
153,Vanessa Frazier,F,10th,Huang High School,85,82
8103,Vanessa Garcia,F,9th,Hernandez High School,99,61
22127,Vanessa Garcia,F,9th,Bailey High School,94,78
17107,Vanessa Gomez,F,9th,Cabrera High School,95,91
9364,Vanessa Green,F,9th,Hernandez High School,79,79
5515,Vanessa Haley,F,9th,Figueroa High School,90,81
32595,Vanessa Hamilton,F,10th,Johnson High School,83,96
200,Vanessa Harper,F,12th,Huang High School,85,85
36259,Vanessa Henderson,F,10th,Ford High School,92,72
29816,Vanessa Hill,F,10th,Rodriguez High School,70,68
15389,Vanessa Howard,F,12th,Wilson High School,92,85
2548,Vanessa Hurst,F,11th,Huang High School,78,82
26277,Vanessa Hurst,F,10th,Rodriguez High School,95,71
33285,Vanessa Jackson,F,11th,Johnson High School,64,93
24485,Vanessa Johnson,F,9th,Wright High School,94,71
24637,Vanessa Johnson,F,9th,Wright High School,89,81
33937,Vanessa Jones,F,9th,Johnson High School,84,88
21381,Vanessa Larsen,F,10th,Bailey High School,77,87
6855,Vanessa Le,F,10th,Shelton High School,81,89
3014,Vanessa Lee,F,10th,Figueroa High School,98,98
23120,Vanessa Manning,F,12th,Holden High School,75,83
10967,Vanessa Marquez,F,10th,Hernandez High School,71,68
10043,Vanessa Miller,F,10th,Hernandez High School,80,88
18810,Vanessa Morgan,F,10th,Bailey High School,65,94
19931,Vanessa Navarro,F,11th,Bailey High School,66,84
30762,Vanessa Ortiz,F,10th,Johnson High School,67,57
6866,Vanessa Palmer,F,11th,Shelton High School,76,96
281,Vanessa Parker,F,9th,Huang High School,67,78
38041,Vanessa Parker,F,10th,Thomas High School,97,68
9058,Vanessa Pearson,F,10th,Hernandez High School,94,80
31078,Vanessa Reyes,F,10th,Johnson High School,93,64
16887,Vanessa Robinson,F,9th,Cabrera High School,74,72
24969,Vanessa Robinson,F,9th,Wright High School,91,75
32750,Vanessa Rodriguez,F,12th,Johnson High School,72,57
11097,Vanessa Ruiz,F,12th,Hernandez High School,70,88
6411,Vanessa Russell,F,10th,Shelton High School,93,92
10654,Vanessa Sanders,F,10th,Hernandez High School,79,77
18869,Vanessa Scott,F,10th,Bailey High School,88,89
34092,Vanessa Scott,F,10th,Johnson High School,82,67
6793,Vanessa Shaw,F,10th,Shelton High School,77,79
30728,Vanessa Shaw,F,12th,Johnson High School,90,81
8858,Vanessa Smith,F,10th,Hernandez High School,73,96
34110,Vanessa Smith,F,10th,Johnson High School,99,90
11958,Vanessa Stanley,F,9th,Hernandez High School,72,89
20220,Vanessa Stevenson,F,9th,Bailey High School,70,72
35868,Vanessa Stone,F,12th,Ford High School,73,84
16896,Vanessa Strong,F,11th,Cabrera High School,98,84
12204,Vanessa Tate,F,12th,Hernandez High School,84,76
19173,Vanessa Travis,F,10th,Bailey High School,63,92
19212,Vanessa Tucker,F,9th,Bailey High School,93,63
37877,Vanessa Turner,F,10th,Thomas High School,94,95
32043,Vanessa Velasquez,F,12th,Johnson High School,65,94
39071,Vanessa Wagner,F,12th,Thomas High School,90,97
12559,Vanessa Weber,F,9th,Griffin High School,76,68
12289,Vanessa Welch,F,9th,Griffin High School,72,85
15045,Vanessa West,F,10th,Wilson High School,81,91
25540,Vanessa White,F,9th,Wright High School,79,88
20468,Vanessa Young,F,11th,Bailey High School,80,69
9481,Vernon Reeves,M,10th,Hernandez High School,86,87
35956,Vernon Riley,M,12th,Ford High School,65,79
19739,Vernon Ross,M,9th,Bailey High School,73,56
15033,Vernon Sharp,M,10th,Wilson High School,72,93
21798,Vernon Young,M,12th,Bailey High School,65,92
1430,Veronica Anderson,F,11th,Huang High School,78,93
1392,Veronica Arnold,F,9th,Huang High School,89,77
12056,Veronica Baird,F,10th,Hernandez High School,81,61
3236,Veronica Banks,F,9th,Figueroa High School,71,80
35048,Veronica Bates,F,9th,Ford High School,78,76
1944,Veronica Booth,F,10th,Huang High School,91,86
25721,Veronica Bowen,F,10th,Wright High School,98,90
27331,Veronica Brown,F,9th,Rodriguez High School,80,84
29009,Veronica Brown,F,10th,Rodriguez High School,77,59
13051,Veronica Buchanan,F,9th,Griffin High School,95,89
11054,Veronica Bush,F,12th,Hernandez High School,93,94
2124,Veronica Carter,F,12th,Huang High School,89,62
23192,Veronica Clark,F,12th,Holden High School,80,90
36471,Veronica Cook,F,10th,Ford High School,73,69
35460,Veronica Crosby,F,10th,Ford High School,87,74
28972,Veronica Cross,F,10th,Rodriguez High School,97,74
10586,Veronica Dalton,F,10th,Hernandez High School,95,57
11303,Veronica Diaz,F,10th,Hernandez High School,64,62
18678,Veronica Diaz,F,9th,Bailey High School,81,68
38414,Veronica Drake,F,9th,Thomas High School,71,77
7262,Veronica Edwards,F,11th,Shelton High School,73,75
34805,Veronica English,F,9th,Ford High School,75,93
19498,Veronica Fisher,F,11th,Bailey High School,98,80
6200,Veronica Francis,F,12th,Shelton High School,87,73
18708,Veronica Gomez,F,9th,Bailey High School,96,63
22769,Veronica Griffith,F,9th,Bailey High School,84,88
9555,Veronica Harmon,F,11th,Hernandez High School,75,58
15522,Veronica Hernandez,F,12th,Wilson High School,71,79
36784,Veronica Hunter,F,9th,Ford High School,91,86
20150,Veronica Johnson,F,10th,Bailey High School,75,70
28274,Veronica Lamb,F,9th,Rodriguez High School,88,77
28958,Veronica Lawrence,F,12th,Rodriguez High School,89,95
33498,Veronica Lee,F,9th,Johnson High School,65,57
2347,Veronica Lester,F,11th,Huang High School,91,65
15662,Veronica Lopez,F,11th,Wilson High School,86,77
16580,Veronica Lopez,F,10th,Cabrera High School,96,94
35099,Veronica Lopez,F,10th,Ford High School,72,67
29952,Veronica Lucas,F,12th,Rodriguez High School,66,63
28798,Veronica Martinez,F,10th,Rodriguez High School,75,79
21423,Veronica Mcmillan,F,9th,Bailey High School,82,95
26179,Veronica Merritt,F,9th,Rodriguez High School,72,97
32703,Veronica Moore,F,12th,Johnson High School,82,78
22768,Veronica Parker,F,12th,Bailey High School,91,81
20538,Veronica Potter,F,9th,Bailey High School,85,62
32440,Veronica Ramirez,F,10th,Johnson High School,74,63
10406,Veronica Ramsey,F,10th,Hernandez High School,90,83
36660,Veronica Scott,F,11th,Ford High School,99,77
28540,Veronica Stark,F,10th,Rodriguez High School,63,60
14440,Veronica Torres,F,10th,Wilson High School,94,72
36426,Veronica Townsend,F,9th,Ford High School,96,82
5176,Veronica Walker,F,10th,Figueroa High School,93,73
32721,Veronica Walker,F,10th,Johnson High School,74,75
27711,Veronica Wiley,F,12th,Rodriguez High School,77,84
34449,Veronica Young,F,10th,Johnson High School,93,64
30205,Veronica Zuniga,F,9th,Johnson High School,87,74
16394,Vicki Benson,F,11th,Cabrera High School,70,90
22430,Vicki Berry,F,11th,Bailey High School,75,91
35446,Vicki Calderon,F,9th,Ford High School,81,75
36541,Vicki House,F,11th,Ford High School,74,94
17033,Vicki Hubbard,F,12th,Cabrera High School,90,85
9346,Vicki King,F,12th,Hernandez High School,83,64
29957,Vicki Liu,F,12th,Rodriguez High School,64,78
